estimated_x,estimated_y,estimated_z,Status
149.074.829,231.524.307,141.149.643,GPIO_Pin_13
149.074.829,231.524.307,141.149.643,GPIO_Pin_13
149.074.829,231.524.307,141.149.643,GPIO_Pin_13
149.074.829,231.524.307,141.149.643,GPIO_Pin_13
149.074.829,231.524.307,141.149.643,GPIO_Pin_13
149.074.829,231.524.307,141.149.643,GPIO_Pin_13
149.074.829,231.524.307,141.149.643,GPIO_Pin_13
149.074.829,231.524.307,141.149.643,GPIO_Pin_13
149.074.829,231.524.307,141.149.643,GPIO_Pin_13
149.074.829,231.524.307,141.149.643,GPIO_Pin_13
149.074.829,231.524.307,141.149.643,GPIO_Pin_13
149.074.829,231.524.307,141.149.643,GPIO_Pin_13
149.074.829,231.524.307,141.149.643,GPIO_Pin_13
149.074.829,231.524.307,141.149.643,GPIO_Pin_13
149.074.829,231.524.307,141.149.643,GPIO_Pin_13
149.074.829,231.524.307,141.149.643,GPIO_Pin_13
149.074.829,231.524.307,141.149.643,GPIO_Pin_13
149.074.829,231.524.307,141.149.643,GPIO_Pin_13
149.074.829,231.524.307,141.149.643,GPIO_Pin_13
149.074.829,231.524.307,141.149.643,GPIO_Pin_13
148.579.376,232.239.075,140.158.737,GPIO_Pin_13
148.579.376,232.239.075,140.158.737,GPIO_Pin_13
148.579.376,232.239.075,140.158.737,GPIO_Pin_13
148.579.376,232.239.075,140.158.737,GPIO_Pin_13
148.579.376,232.239.075,140.158.737,GPIO_Pin_13
148.579.376,232.239.075,140.158.737,GPIO_Pin_13
148.579.376,232.239.075,140.158.737,GPIO_Pin_13
148.579.376,232.239.075,140.158.737,GPIO_Pin_13
148.579.376,232.239.075,140.158.737,GPIO_Pin_13
148.579.376,232.239.075,140.158.737,GPIO_Pin_13
148.579.376,232.239.075,140.158.737,GPIO_Pin_13
148.579.376,232.239.075,140.158.737,GPIO_Pin_13
148.579.376,232.239.075,140.158.737,GPIO_Pin_13
148.579.376,232.239.075,140.158.737,GPIO_Pin_13
148.579.376,232.239.075,140.158.737,GPIO_Pin_13
148.579.376,232.239.075,140.158.737,GPIO_Pin_13
148.579.376,232.239.075,140.158.737,GPIO_Pin_13
148.579.376,232.239.075,140.158.737,GPIO_Pin_13
148.579.376,232.239.075,140.158.737,GPIO_Pin_13
148.579.376,232.239.075,140.158.737,GPIO_Pin_13
148.579.376,232.239.075,140.158.737,GPIO_Pin_13
148.579.376,232.239.075,140.158.737,GPIO_Pin_13
148.074.829,230.524.170,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.127,230.524.307,140.148.224,GPIO_Pin_13
147.568.878,230.360.443,140.137.772,GPIO_Pin_13
147.568.878,230.360.443,140.137.772,GPIO_Pin_13
147.568.878,230.360.443,140.137.772,GPIO_Pin_13
147.568.878,230.360.443,140.137.772,GPIO_Pin_13
147.568.878,230.360.443,140.137.772,GPIO_Pin_13
147.568.878,230.360.443,140.137.772,GPIO_Pin_13
147.568.878,230.360.443,140.137.772,GPIO_Pin_13
147.568.878,230.360.443,140.137.772,GPIO_Pin_13
147.568.878,230.360.443,140.137.772,GPIO_Pin_13
147.568.878,230.360.443,140.137.772,GPIO_Pin_13
147.568.878,230.360.443,140.137.772,GPIO_Pin_13
147.568.878,230.360.443,140.137.772,GPIO_Pin_13
147.568.878,230.360.443,140.137.772,GPIO_Pin_13
147.568.878,230.360.443,140.137.772,GPIO_Pin_13
147.568.878,230.360.443,140.137.772,GPIO_Pin_13
147.568.878,230.360.443,140.137.772,GPIO_Pin_13
147.568.878,230.360.443,140.137.772,GPIO_Pin_13
147.568.878,230.360.443,140.137.772,GPIO_Pin_13
147.568.878,230.360.443,140.137.772,GPIO_Pin_13
147.568.878,230.360.443,140.137.772,GPIO_Pin_13
147.568.878,230.360.443,140.137.772,GPIO_Pin_13
147.568.878,230.360.443,140.137.772,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,140.149.643,GPIO_Pin_13
148.074.829,230.524.307,141.126.404,GPIO_Pin_13
148.570.221,229.741.730,141.140.442,GPIO_Pin_13
148.570.221,229.741.730,141.140.442,GPIO_Pin_13
148.570.221,229.741.730,141.140.442,GPIO_Pin_13
148.570.221,229.741.730,141.140.442,GPIO_Pin_13
148.570.221,229.741.730,141.140.442,GPIO_Pin_13
148.570.221,229.741.730,141.140.442,GPIO_Pin_13
148.570.221,229.741.730,141.140.442,GPIO_Pin_13
148.570.221,229.741.730,141.140.442,GPIO_Pin_13
148.570.221,229.741.730,141.140.442,GPIO_Pin_13
148.570.221,229.741.730,141.140.442,GPIO_Pin_13
148.570.221,229.741.730,141.140.442,GPIO_Pin_13
148.570.221,229.741.730,141.140.442,GPIO_Pin_13
148.570.221,229.741.730,141.140.442,GPIO_Pin_13
148.570.221,229.741.730,141.140.442,GPIO_Pin_13
148.570.221,229.741.730,141.140.442,GPIO_Pin_13
148.570.221,229.741.730,141.140.442,GPIO_Pin_13
148.570.221,229.741.730,141.140.442,GPIO_Pin_13
148.570.221,229.741.730,141.140.442,GPIO_Pin_13
148.570.221,229.741.730,141.140.442,GPIO_Pin_13
148.570.221,229.741.730,141.140.442,GPIO_Pin_13
148.570.221,229.741.730,141.140.442,GPIO_Pin_13
148.570.221,229.741.730,141.140.442,GPIO_Pin_13
147.570.297,228.732.910,140.140.442,GPIO_Pin_13
147.570.221,228.741.730,140.140.442,GPIO_Pin_13
147.570.221,228.741.730,140.140.442,GPIO_Pin_13
147.570.221,228.741.730,140.140.442,GPIO_Pin_13
147.570.221,228.741.730,140.140.442,GPIO_Pin_13
147.570.221,228.741.730,140.140.442,GPIO_Pin_13
147.570.221,228.741.730,140.140.442,GPIO_Pin_13
147.570.221,228.741.730,140.140.442,GPIO_Pin_13
147.570.221,228.741.730,140.140.442,GPIO_Pin_13
147.570.221,228.741.730,140.140.442,GPIO_Pin_13
147.570.221,228.741.730,140.140.442,GPIO_Pin_13
147.570.221,228.741.730,140.140.442,GPIO_Pin_13
147.570.221,228.741.730,140.140.442,GPIO_Pin_13
147.570.221,228.741.730,140.140.442,GPIO_Pin_13
147.570.221,228.741.730,140.140.442,GPIO_Pin_13
147.570.221,228.741.730,140.140.442,GPIO_Pin_13
147.570.221,228.741.730,140.140.442,GPIO_Pin_13
147.570.221,228.741.730,140.140.442,GPIO_Pin_13
147.570.221,228.741.730,140.140.442,GPIO_Pin_13
147.570.221,228.741.730,140.140.442,GPIO_Pin_13
147.570.221,228.741.730,140.140.442,GPIO_Pin_13
147.570.221,228.741.730,140.140.442,GPIO_Pin_13
147.570.221,228.741.730,139.149.643,GPIO_Pin_13
147.580.917,229.587.204,139.161.835,GPIO_Pin_13
147.580.917,229.587.204,139.161.835,GPIO_Pin_13
147.580.917,229.587.204,139.161.835,GPIO_Pin_13
147.580.917,229.587.204,139.161.835,GPIO_Pin_13
147.580.917,229.587.204,139.161.835,GPIO_Pin_13
147.580.917,229.587.204,139.161.835,GPIO_Pin_13
147.580.917,229.587.204,139.161.835,GPIO_Pin_13
147.580.917,229.587.204,139.161.835,GPIO_Pin_13
147.580.917,229.587.204,139.161.835,GPIO_Pin_13
147.580.917,229.587.204,139.161.835,GPIO_Pin_13
147.580.917,229.587.204,139.161.835,GPIO_Pin_13
147.580.917,229.587.204,139.161.835,GPIO_Pin_13
147.580.917,229.587.204,139.161.835,GPIO_Pin_13
147.580.917,229.587.204,139.161.835,GPIO_Pin_13
147.580.917,229.587.204,139.161.835,GPIO_Pin_13
147.580.917,229.587.204,139.161.835,GPIO_Pin_13
147.580.917,229.587.204,139.161.835,GPIO_Pin_13
147.580.917,229.587.204,139.161.835,GPIO_Pin_13
147.580.917,229.587.204,139.161.835,GPIO_Pin_13
147.580.917,229.587.204,139.161.835,GPIO_Pin_13
147.580.917,229.587.204,139.161.835,GPIO_Pin_13
147.580.917,229.587.204,139.161.835,GPIO_Pin_13
148.077.820,227.252.243,140.166.718,GPIO_Pin_13
148.583.359,228.109.467,140.166.718,GPIO_Pin_13
148.583.359,228.109.467,140.166.718,GPIO_Pin_13
148.583.359,228.109.467,140.166.718,GPIO_Pin_13
148.583.359,228.109.467,140.166.718,GPIO_Pin_13
148.583.359,228.109.467,140.166.718,GPIO_Pin_13
148.583.359,228.109.467,140.166.718,GPIO_Pin_13
148.583.359,228.109.467,140.166.718,GPIO_Pin_13
148.583.359,228.109.467,140.166.718,GPIO_Pin_13
148.583.359,228.109.467,140.166.718,GPIO_Pin_13
148.583.359,228.109.467,140.166.718,GPIO_Pin_13
148.583.359,228.109.467,140.166.718,GPIO_Pin_13
148.583.359,228.109.467,140.166.718,GPIO_Pin_13
148.583.359,228.109.467,140.166.718,GPIO_Pin_13
148.583.359,228.109.467,140.166.718,GPIO_Pin_13
148.583.359,228.109.467,140.166.718,GPIO_Pin_13
148.583.359,228.109.467,140.166.718,GPIO_Pin_13
148.583.359,228.109.467,140.166.718,GPIO_Pin_13
148.583.359,228.109.467,140.166.718,GPIO_Pin_13
148.583.359,228.109.467,140.166.718,GPIO_Pin_13
148.583.359,228.109.467,140.166.718,GPIO_Pin_13
148.583.359,228.109.467,140.166.718,GPIO_Pin_13
148.583.359,228.109.467,140.166.718,GPIO_Pin_13
150.585.083,228.457.642,142.170.151,GPIO_Pin_13
150.585.083,228.457.642,142.170.151,GPIO_Pin_13
150.585.083,228.457.642,142.170.151,GPIO_Pin_13
150.585.083,228.457.642,142.170.151,GPIO_Pin_13
150.585.083,228.457.642,142.170.151,GPIO_Pin_13
150.585.083,228.457.642,142.170.151,GPIO_Pin_13
150.585.083,228.457.642,142.170.151,GPIO_Pin_13
150.585.083,228.457.642,142.170.151,GPIO_Pin_13
150.585.083,228.457.642,142.170.151,GPIO_Pin_13
150.585.083,228.457.642,142.170.151,GPIO_Pin_13
150.585.083,228.457.642,142.170.151,GPIO_Pin_13
150.585.083,228.457.642,142.170.151,GPIO_Pin_13
150.585.083,228.457.642,142.170.151,GPIO_Pin_13
150.585.083,228.457.642,142.170.151,GPIO_Pin_13
150.585.083,228.457.642,142.170.151,GPIO_Pin_13
150.585.083,228.457.642,142.170.151,GPIO_Pin_13
150.585.083,228.457.642,142.170.151,GPIO_Pin_13
150.585.083,228.457.642,142.170.151,GPIO_Pin_13
150.585.083,228.457.642,142.170.151,GPIO_Pin_13
150.585.083,228.457.642,142.170.151,GPIO_Pin_13
150.585.083,228.457.642,142.170.151,GPIO_Pin_13
150.585.083,228.457.642,142.170.151,GPIO_Pin_13
152.070.343,226.319.473,145.139.221,GPIO_Pin_13
152.575.317,228.076.248,145.150.635,GPIO_Pin_13
152.575.317,228.076.248,145.150.635,GPIO_Pin_13
152.575.317,228.076.248,145.150.635,GPIO_Pin_13
152.575.317,228.076.248,145.150.635,GPIO_Pin_13
152.575.317,228.076.248,145.150.635,GPIO_Pin_13
152.575.317,228.076.248,145.150.635,GPIO_Pin_13
152.575.317,228.076.248,145.150.635,GPIO_Pin_13
152.575.317,228.076.248,145.150.635,GPIO_Pin_13
152.575.317,228.076.248,145.150.635,GPIO_Pin_13
152.575.317,228.076.248,145.150.635,GPIO_Pin_13
152.575.317,228.076.248,145.150.635,GPIO_Pin_13
152.575.317,228.076.248,145.150.635,GPIO_Pin_13
152.575.317,228.076.248,145.150.635,GPIO_Pin_13
152.575.317,228.076.248,145.150.635,GPIO_Pin_13
152.575.317,228.076.248,145.150.635,GPIO_Pin_13
152.575.317,228.076.248,145.150.635,GPIO_Pin_13
152.575.317,228.076.248,145.150.635,GPIO_Pin_13
152.575.317,228.076.248,145.150.635,GPIO_Pin_13
152.575.317,228.076.248,145.150.635,GPIO_Pin_13
152.575.317,228.076.248,145.150.635,GPIO_Pin_13
152.575.317,228.076.248,145.150.635,GPIO_Pin_13
152.575.317,228.076.248,145.150.635,GPIO_Pin_13
153.575.317,229.076.248,146.150.635,GPIO_Pin_13
153.575.317,229.076.248,146.150.635,GPIO_Pin_13
153.575.317,229.076.248,146.150.635,GPIO_Pin_13
153.575.317,229.076.248,146.150.635,GPIO_Pin_13
153.575.317,229.076.248,146.150.635,GPIO_Pin_13
153.575.317,229.076.248,146.150.635,GPIO_Pin_13
153.575.317,229.076.248,146.150.635,GPIO_Pin_13
153.575.317,229.076.248,146.150.635,GPIO_Pin_13
153.575.317,229.076.248,146.150.635,GPIO_Pin_13
153.575.317,229.076.248,146.150.635,GPIO_Pin_13
153.575.317,229.076.248,146.150.635,GPIO_Pin_13
153.575.317,229.076.248,146.150.635,GPIO_Pin_13
153.575.317,229.076.248,146.150.635,GPIO_Pin_13
153.575.317,229.076.248,146.150.635,GPIO_Pin_13
153.575.317,229.076.248,146.150.635,GPIO_Pin_13
153.575.317,229.076.248,146.150.635,GPIO_Pin_13
153.575.317,229.076.248,146.150.635,GPIO_Pin_13
153.575.317,229.076.248,146.150.635,GPIO_Pin_13
153.575.317,229.076.248,146.150.635,GPIO_Pin_13
153.575.317,229.076.248,146.150.635,GPIO_Pin_13
153.575.317,229.076.248,146.150.635,GPIO_Pin_13
153.575.317,229.076.248,146.150.635,GPIO_Pin_13
154.070.343,228.295.288,147.140.686,GPIO_Pin_13
154.576.111,229.266.907,147.152.222,GPIO_Pin_13
154.576.111,229.266.907,147.152.222,GPIO_Pin_13
154.576.111,229.266.907,147.152.222,GPIO_Pin_13
154.576.111,229.266.907,147.152.222,GPIO_Pin_13
154.576.111,229.266.907,147.152.222,GPIO_Pin_13
154.576.111,229.266.907,147.152.222,GPIO_Pin_13
154.576.111,229.266.907,147.152.222,GPIO_Pin_13
154.576.111,229.266.907,147.152.222,GPIO_Pin_13
154.576.111,229.266.907,147.152.222,GPIO_Pin_13
154.576.111,229.266.907,147.152.222,GPIO_Pin_13
154.576.111,229.266.907,147.152.222,GPIO_Pin_13
154.576.111,229.266.907,147.152.222,GPIO_Pin_13
154.576.111,229.266.907,147.152.222,GPIO_Pin_13
154.576.111,229.266.907,147.152.222,GPIO_Pin_13
154.576.111,229.266.907,147.152.222,GPIO_Pin_13
154.576.111,229.266.907,147.152.222,GPIO_Pin_13
154.576.111,229.266.907,147.152.222,GPIO_Pin_13
154.576.111,229.266.907,147.152.222,GPIO_Pin_13
154.576.111,229.266.907,147.152.222,GPIO_Pin_13
154.576.111,229.266.907,147.152.222,GPIO_Pin_13
154.576.111,229.266.907,147.152.222,GPIO_Pin_13
154.576.111,229.266.907,147.152.222,GPIO_Pin_13
153.576.111,228.266.907,146.152.222,GPIO_Pin_13
153.576.111,228.266.907,146.152.222,GPIO_Pin_13
153.576.111,228.266.907,146.152.222,GPIO_Pin_13
153.576.111,228.266.907,146.152.222,GPIO_Pin_13
153.576.111,228.266.907,146.152.222,GPIO_Pin_13
153.576.111,228.266.907,146.152.222,GPIO_Pin_13
153.576.111,228.266.907,146.152.222,GPIO_Pin_13
153.576.111,228.266.907,146.152.222,GPIO_Pin_13
153.576.111,228.266.907,146.152.222,GPIO_Pin_13
153.576.111,228.266.907,146.152.222,GPIO_Pin_13
153.576.111,228.266.907,146.152.222,GPIO_Pin_13
153.576.111,228.266.907,146.152.222,GPIO_Pin_13
153.576.111,228.266.907,146.152.222,GPIO_Pin_13
153.576.111,228.266.907,146.152.222,GPIO_Pin_13
153.576.111,228.266.907,146.152.222,GPIO_Pin_13
153.576.111,228.266.907,146.152.222,GPIO_Pin_13
153.576.111,228.266.907,146.152.222,GPIO_Pin_13
153.576.111,228.266.907,146.152.222,GPIO_Pin_13
153.576.111,228.266.907,146.152.222,GPIO_Pin_13
153.576.111,228.266.907,146.152.222,GPIO_Pin_13
153.576.111,228.266.907,146.152.222,GPIO_Pin_13
153.576.111,228.266.907,146.152.222,GPIO_Pin_13
152.601.654,228.266.907,144.171.906,GPIO_Pin_13
151.068.909,226.882.050,144.137.817,GPIO_Pin_13
151.068.909,226.882.050,144.137.817,GPIO_Pin_13
151.068.909,226.882.050,144.137.817,GPIO_Pin_13
151.068.909,226.882.050,144.137.817,GPIO_Pin_13
151.068.909,226.882.050,144.137.817,GPIO_Pin_13
151.068.909,226.882.050,144.137.817,GPIO_Pin_13
151.068.909,226.882.050,144.137.817,GPIO_Pin_13
151.068.909,226.882.050,144.137.817,GPIO_Pin_13
151.068.909,226.882.050,144.137.817,GPIO_Pin_13
151.068.909,226.882.050,144.137.817,GPIO_Pin_13
151.068.909,226.882.050,144.137.817,GPIO_Pin_13
151.068.909,226.882.050,144.137.817,GPIO_Pin_13
151.068.909,226.882.050,144.137.817,GPIO_Pin_13
151.068.909,226.882.050,144.137.817,GPIO_Pin_13
151.068.909,226.882.050,144.137.817,GPIO_Pin_13
151.068.909,226.882.050,144.137.817,GPIO_Pin_13
151.068.909,226.882.050,144.137.817,GPIO_Pin_13
151.068.909,226.882.050,144.137.817,GPIO_Pin_13
151.068.909,226.882.050,144.137.817,GPIO_Pin_13
151.068.909,226.882.050,144.137.817,GPIO_Pin_13
151.068.909,226.882.050,144.137.817,GPIO_Pin_13
151.068.909,226.882.050,144.137.817,GPIO_Pin_13
149.067.520,226.481.720,142.135.040,GPIO_Pin_13
149.067.520,226.481.720,142.135.040,GPIO_Pin_13
149.067.520,226.481.720,142.135.040,GPIO_Pin_13
149.067.520,226.481.720,142.135.040,GPIO_Pin_13
149.067.520,226.481.720,142.135.040,GPIO_Pin_13
149.067.520,226.481.720,142.135.040,GPIO_Pin_13
149.067.520,226.481.720,142.135.040,GPIO_Pin_13
149.067.520,226.481.720,142.135.040,GPIO_Pin_13
149.067.520,226.481.720,142.135.040,GPIO_Pin_13
149.067.520,226.481.720,142.135.040,GPIO_Pin_13
149.067.520,226.481.720,142.135.040,GPIO_Pin_13
149.067.520,226.481.720,142.135.040,GPIO_Pin_13
149.067.520,226.481.720,142.135.040,GPIO_Pin_13
149.067.520,226.481.720,142.135.040,GPIO_Pin_13
149.067.520,226.481.720,142.135.040,GPIO_Pin_13
149.067.520,226.481.720,142.135.040,GPIO_Pin_13
149.067.520,226.481.720,142.135.040,GPIO_Pin_13
149.067.520,226.481.720,142.135.040,GPIO_Pin_13
149.067.520,226.481.720,142.135.040,GPIO_Pin_13
149.067.520,226.481.720,142.135.040,GPIO_Pin_13
149.067.520,226.481.720,142.135.040,GPIO_Pin_13
149.067.520,226.481.720,142.135.040,GPIO_Pin_13
148.067.520,225.481.720,141.135.040,GPIO_Pin_13
148.067.520,225.481.720,141.135.040,GPIO_Pin_13
148.067.520,225.481.720,141.135.040,GPIO_Pin_13
148.067.520,225.481.720,141.135.040,GPIO_Pin_13
148.067.520,225.481.720,141.135.040,GPIO_Pin_13
148.067.520,225.481.720,141.135.040,GPIO_Pin_13
148.067.520,225.481.720,141.135.040,GPIO_Pin_13
148.067.520,225.481.720,141.135.040,GPIO_Pin_13
148.067.520,225.481.720,141.135.040,GPIO_Pin_13
148.067.520,225.481.720,141.135.040,GPIO_Pin_13
148.067.520,225.481.720,141.135.040,GPIO_Pin_13
148.067.520,225.481.720,141.135.040,GPIO_Pin_13
148.067.520,225.481.720,141.135.040,GPIO_Pin_13
148.067.520,225.481.720,141.135.040,GPIO_Pin_13
148.067.520,225.481.720,141.135.040,GPIO_Pin_13
148.067.520,225.481.720,141.135.040,GPIO_Pin_13
148.067.520,225.481.720,141.135.040,GPIO_Pin_13
148.067.520,225.481.720,141.135.040,GPIO_Pin_13
148.067.520,225.481.720,141.135.040,GPIO_Pin_13
148.067.520,225.481.720,141.135.040,GPIO_Pin_13
148.067.520,225.481.720,141.135.040,GPIO_Pin_13
148.067.520,225.481.720,141.135.040,GPIO_Pin_13
148.067.520,225.481.720,141.135.040,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
148.057.159,223.319.489,142.114.304,GPIO_Pin_13
148.057.159,223.319.489,142.114.304,GPIO_Pin_13
148.057.159,223.319.489,142.114.304,GPIO_Pin_13
148.057.159,223.319.489,142.114.304,GPIO_Pin_13
148.057.159,223.319.489,142.114.304,GPIO_Pin_13
148.057.159,223.319.489,142.114.304,GPIO_Pin_13
148.057.159,223.319.489,142.114.304,GPIO_Pin_13
148.057.159,223.319.489,142.114.304,GPIO_Pin_13
148.057.159,223.319.489,142.114.304,GPIO_Pin_13
148.057.159,223.319.489,142.114.304,GPIO_Pin_13
148.057.159,223.319.489,142.114.304,GPIO_Pin_13
148.057.159,223.319.489,142.114.304,GPIO_Pin_13
148.057.159,223.319.489,142.114.304,GPIO_Pin_13
148.057.159,223.319.489,142.114.304,GPIO_Pin_13
148.057.159,223.319.489,142.114.304,GPIO_Pin_13
148.057.159,223.319.489,142.114.304,GPIO_Pin_13
148.057.159,223.319.489,142.114.304,GPIO_Pin_13
148.057.159,223.319.489,142.114.304,GPIO_Pin_13
148.057.159,223.319.489,142.114.304,GPIO_Pin_13
148.057.159,223.319.489,142.114.304,GPIO_Pin_13
148.057.159,223.319.489,142.114.304,GPIO_Pin_13
148.057.159,223.319.489,142.114.304,GPIO_Pin_13
147.569.839,223.319.489,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.042,224.351.898,141.124.084,GPIO_Pin_13
147.562.653,223.563.812,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
