estimated_x,estimated_y,estimated_z
200.770.737,229.896.149,252.541.473
200.770.737,229.896.149,252.541.473
200.770.737,229.896.149,252.541.473
200.770.737,229.896.149,252.541.473
200.770.737,229.896.149,252.541.473
200.770.737,229.896.149,252.541.473
200.770.737,229.896.149,252.541.473
200.770.737,229.896.149,252.541.473
200.770.737,229.896.149,252.541.473
200.770.737,229.896.149,252.541.473
200.770.737,229.896.149,252.541.473
200.770.737,229.896.149,252.541.473
200.770.737,229.896.149,252.541.473
200.770.737,229.896.149,252.541.473
200.770.737,229.896.149,252.541.473
200.770.737,229.896.149,252.541.473
200.770.737,229.896.149,252.541.473
200.770.737,229.896.149,253.462.357
201.231.171,229.922.028,253.462.341
201.231.171,229.922.028,253.462.341
201.231.171,229.922.028,253.462.341
201.231.171,229.922.028,253.462.341
201.231.171,229.922.028,253.462.341
201.231.171,229.922.028,253.462.341
201.231.171,229.922.028,253.462.341
201.231.171,229.922.028,253.462.341
201.231.171,229.922.028,253.462.341
201.231.171,229.922.028,253.462.341
201.231.171,229.922.028,253.462.341
201.231.171,229.922.028,253.462.341
201.231.171,229.922.028,253.462.341
201.231.171,229.922.028,253.462.341
201.231.171,229.922.028,253.462.341
201.231.171,229.922.028,253.462.341
201.231.171,229.922.028,253.462.341
201.231.171,229.922.028,253.462.341
201.231.171,229.922.028,253.462.341
201.231.171,229.922.028,253.462.341
201.231.171,229.922.028,253.462.341
201.231.171,229.922.028,253.462.341
201.231.171,229.922.028,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.484.268
200.742.126,229.914.368,253.506.012
200.252.808,229.906.815,253.505.600
200.252.808,229.906.815,253.505.600
200.252.808,229.906.815,253.505.600
200.252.808,229.906.815,253.505.600
200.252.808,229.906.815,253.505.600
200.252.808,229.906.815,253.505.600
200.252.808,229.906.815,253.505.600
200.252.808,229.906.815,253.505.600
200.252.808,229.906.815,253.505.600
200.252.808,229.906.815,253.505.600
200.252.808,229.906.815,253.505.600
200.252.808,229.906.815,253.505.600
200.252.808,229.906.815,253.505.600
200.252.808,229.906.815,253.505.600
200.252.808,229.906.815,253.505.600
200.252.808,229.906.815,253.505.600
200.252.808,229.906.815,253.505.600
200.252.808,229.906.815,253.505.600
200.252.808,229.906.815,253.505.600
200.252.808,229.906.815,253.505.600
200.252.808,229.906.815,253.505.600
200.252.808,229.906.815,253.505.600
200.713.593,229.931.946,254.427.170
200.713.577,229.931.946,254.427.170
200.713.577,229.931.946,254.427.170
200.713.593,229.931.946,254.427.170
200.713.577,229.931.946,254.427.170
200.713.577,229.931.946,254.427.155
200.713.577,229.931.946,254.427.155
200.713.593,229.931.946,254.427.155
200.713.593,229.931.946,254.427.155
200.713.593,229.931.946,254.427.155
200.713.593,229.931.946,254.427.155
200.713.593,229.931.946,254.427.170
200.713.593,229.931.946,254.427.155
200.713.593,229.931.946,254.427.170
200.713.577,229.931.946,254.427.170
200.713.577,229.931.946,254.427.170
200.713.577,229.931.946,254.427.155
200.713.577,229.931.946,254.427.155
200.713.593,229.931.946,254.427.155
200.713.593,229.931.946,254.427.155
200.713.593,229.931.946,254.427.170
200.713.593,229.931.946,254.427.170
200.713.577,229.931.946,254.427.170
200.713.593,229.931.946,254.427.155
200.713.593,229.931.946,254.427.170
200.713.577,229.931.946,254.427.170
200.713.577,229.931.946,254.427.155
200.713.593,229.931.946,254.427.155
200.713.593,229.931.946,254.427.155
200.713.593,229.931.946,254.427.155
200.713.593,229.931.946,254.427.170
200.713.593,229.931.946,254.427.170
200.713.593,229.931.946,254.427.170
200.713.577,229.931.946,254.427.170
200.713.593,229.931.946,254.427.170
200.713.577,229.931.946,254.427.170
200.713.577,229.931.946,254.427.170
200.713.577,229.931.946,254.427.170
200.713.577,229.931.946,254.427.155
200.713.593,229.931.946,254.427.155
200.713.593,229.931.946,254.427.170
200.713.593,229.931.946,254.427.170
200.713.577,229.931.946,254.427.170
200.713.577,229.931.946,254.427.170
200.713.577,229.931.946,254.427.155
200.713.593,229.931.946,254.427.170
200.713.577,229.931.946,254.427.170
200.713.577,229.931.946,254.427.155
200.713.593,229.931.946,254.427.155
200.713.593,229.931.946,254.427.155
200.713.593,229.931.946,254.427.155
200.713.577,229.931.946,254.427.170
200.713.577,229.931.946,254.427.170
200.713.577,229.931.946,254.427.170
200.713.577,229.931.946,254.427.170
200.713.593,229.931.946,254.427.170
200.713.593,229.931.946,254.427.170
200.713.577,229.931.946,254.427.170
200.713.577,229.931.946,254.427.155
200.713.593,229.931.946,254.427.155
200.713.593,229.931.946,254.427.155
200.713.593,229.931.946,254.427.155
200.713.593,229.931.946,254.427.170
200.713.577,229.931.946,254.427.170
200.713.577,229.931.946,254.427.155
200.713.577,229.931.946,254.427.170
200.713.593,229.931.946,254.427.155
200.713.593,229.931.946,254.427.170
200.713.577,229.931.946,254.427.170
200.713.577,229.931.946,254.427.170
200.713.593,229.931.946,254.427.155
200.713.593,229.931.946,254.427.170
200.713.593,229.931.946,254.427.170
200.713.577,229.931.946,254.427.170
200.713.593,229.931.946,254.427.170
200.713.577,229.931.946,254.427.170
200.713.593,229.931.946,254.427.155
200.713.577,229.931.946,254.427.170
200.713.577,229.931.946,254.427.170
200.713.577,229.931.946,254.427.155
200.713.593,229.931.946,254.427.155
200.713.593,229.931.946,254.427.170
200.713.577,229.931.946,254.427.170
200.713.577,229.931.946,254.427.155
200.713.593,229.931.946,254.427.155
200.713.593,229.931.946,254.427.155
200.713.593,229.931.946,254.427.170
200.713.593,229.931.946,254.427.170
200.713.577,229.931.946,254.427.170
200.713.577,229.931.946,254.427.170
200.713.593,229.931.946,254.427.155
200.713.593,229.931.946,254.427.155
200.713.593,229.931.946,254.427.155
200.713.577,229.931.946,254.427.170
200.713.593,229.931.946,254.427.170
200.713.577,229.931.946,254.427.170
200.713.577,229.931.946,254.427.170
200.713.577,229.931.946,254.427.155
200.713.593,229.931.946,254.427.155
200.713.593,229.931.946,254.427.170
200.713.577,229.931.946,254.427.170
200.713.577,229.931.946,254.427.155
200.713.593,229.931.946,254.427.155
200.713.593,229.931.946,254.427.155
200.713.593,229.931.946,254.427.170
200.713.593,229.931.946,254.427.170
200.713.577,229.931.946,254.427.170
200.713.577,229.931.946,254.427.155
200.713.593,229.931.946,254.427.155
200.713.593,229.931.946,254.427.170
200.713.593,229.931.946,254.427.170
200.713.577,229.931.946,254.427.170
200.713.577,229.931.946,254.427.170
200.713.593,229.931.946,254.427.155
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.661.224,228.964.417,254.322.464
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
200.173.325,228.956.619,254.346.649
